source_database	source_version	evidence_role	namespace	raw_identifier	mapping_query_id	isoform_specific	occurrence_count	all_uniprot_targets	reviewed_human_targets	resolved_accession	resolution_status	resolution_reason
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P97454	P97454	false	1	P97454			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P97465	P97465	false	1	P97465			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P97471	P97471	false	4	P97471			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P97503	P97503	false	5	P97503			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P97797	P97797	false	1	P97797			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P97879	P97879	false	1	P97879			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P97946	P97946	false	1	P97946			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P98078-3	P98078	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P98086	P98086	false	1	P98086			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q00262	Q00262	false	4	Q00262			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q00322	Q00322	false	1	Q00322			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q00731	Q00731	false	2	Q00731			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q00960	Q00960	false	1	Q00960			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q01147	Q01147	false	1	Q01147			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q01279	Q01279	false	1	Q01279			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q01593	Q01593	false	1	Q01593			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q01705	Q01705	false	2	Q01705			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q01728	Q01728	false	4	Q01728			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q02242	Q02242	false	1	Q02242			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q02248	Q02248	false	2	Q02248			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q02257	Q02257	false	1	Q02257			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q02357	Q02357	false	1	Q02357			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q02821	Q02821	false	1	Q02821			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q02870	Q02870	false	1	Q02870			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q03059	Q03059	false	1	Q03059			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q03137	Q03137	false	1	Q03137			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q03141	Q03141	false	1	Q03141			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q03142	Q03142	false	1	Q03142			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q03147	Q03147	false	1	Q03147			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q04047	Q04047	false	1	Q04047			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q04207	Q04207	false	1	Q04207			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q04863	Q04863	false	2	Q04863			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q05343	Q05343	false	1	Q05343			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q05793	Q05793	false	1	Q05793			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q07343-1	Q07343	true	1	Q07343	Q07343		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q07343-2	Q07343	true	1	Q07343	Q07343		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q07343-3	Q07343	true	1	Q07343	Q07343		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q07731	Q07731	false	2	Q07731			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q07813	Q07813	false	1	Q07813			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q07820-1	Q07820	true	5	Q07820	Q07820		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q07820-2	Q07820	true	10	Q07820	Q07820		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q07832	Q07832	false	1	Q07832			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08024	Q08024	false	1	Q08024			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08125	Q08125	false	1	Q08125			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08473	Q08473	false	1	Q08473			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08493-2	Q08493	true	1	Q08493	Q08493		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08499-1	Q08499	true	1	Q08499	Q08499		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08499-4	Q08499	true	1	Q08499	Q08499		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08499-5	Q08499	true	1	Q08499	Q08499		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08499-6	Q08499	true	2	Q08499	Q08499		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08499-7	Q08499	true	1	Q08499	Q08499		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08877	Q08877	false	1	Q08877			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q08879	Q08879	false	2	Q08879			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q09163	Q09163	false	1	Q09163			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q0VC48	Q0VC48	false	2	Q0VC48			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q10282	Q10282	false	1	Q10282			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q15303-3	Q15303	true	1	Q15303	Q15303		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q15750-2	Q15750	true	1	Q15750	Q15750		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q1JU68	Q1JU68	false	1	Q1JU68			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q1M168	Q1M168	false	1	Q1M168			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q20024	Q20024	false	1	Q20024			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q20758	Q20758	false	2	Q20758			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q24311	Q24311	false	1	Q24311			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q24468	Q24468	false	2	Q24468			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q26807	Q26807	false	1	Q26807			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q28177	Q28177	false	1	Q28177			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q2EMV9	Q2EMV9	false	1	Q2EMV9			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q32L40	Q32L40	false	1	Q32L40			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q32NU6	Q32NU6	false	1	Q32NU6			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q38898	Q38898	false	1	Q38898			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q39128	Q39128	false	1	Q39128			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q3T115	Q3T115	false	1	Q3T115			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q3T1J5	Q3T1J5	false	1	Q3T1J5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q3UES3	Q3UES3	false	1	Q3UES3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q3UMR0	Q3UMR0	false	1	Q3UMR0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q3UPW8	Q3UPW8	false	8	Q3UPW8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q42545	Q42545	false	1	Q42545			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q43373	Q43373	false	1	Q43373			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q44790	Q44790	false	1	Q44790			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q4G050	Q4G050	false	1	Q4G050			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q4GWZ2	Q4GWZ2	false	1	Q4GWZ2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q505F1	Q505F1	false	1	Q505F1			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q548T0	Q548T0	false	4	Q548T0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q549X6	Q549X6	false	5	Q549X6			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q58A65	Q58A65	false	1	Q58A65			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q58DJ8	Q58DJ8	false	1	Q58DJ8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q5FWY5	Q5FWY5	false	7	Q5FWY5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q5M9N9	Q5M9N9	false	1	Q5M9N9			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q5SJE9	Q5SJE9	false	1	Q5SJE9			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q5SNZ0	Q5SNZ0	false	3	Q5SNZ0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q5U2N4	Q5U2N4	false	1	Q5U2N4			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q5U2T9	Q5U2T9	false	1	Q5U2T9			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q5UEC5	Q5UEC5	false	2	Q5UEC5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q60749	Q60749	false	1	Q60749			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q60770	Q60770	false	3	Q60770			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q60841	Q60841	false	1	Q60841			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q60948	Q60948	false	1	Q60948			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q60953	Q60953	false	1	Q60953			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q60954	Q60954	false	1	Q60954			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q60972	Q60972	false	1	Q60972			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q60974	Q60974	false	2	Q60974			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61037	Q61037	false	2	Q61037			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61097	Q61097	false	2	Q61097			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61146	Q61146	false	1	Q61146			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61205	Q61205	false	1	Q61205			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61206	Q61206	false	1	Q61206			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61391	Q61391	false	1	Q61391			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61410	Q61410	false	2	Q61410			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61501	Q61501	false	2	Q61501			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61502	Q61502	false	1	Q61502			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61508	Q61508	false	1	Q61508			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61559	Q61559	false	1	Q61559			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61584	Q61584	false	1	Q61584			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61635	Q61635	false	1	Q61635			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61730	Q61730	false	2	Q61730			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61768	Q61768	false	1	Q61768			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61881	Q61881	false	1	Q61881			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q61982	Q61982	false	1	Q61982			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62009	Q62009	false	1	Q62009			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62106	Q62106	false	1	P05143			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62108	Q62108	false	2	Q62108			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62120	Q62120	false	1	Q62120			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62132	Q62132	false	2	Q62132			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62219	Q62219	false	1	Q62219			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62227	Q62227	false	1	Q62227			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62312	Q62312	false	2	Q62312			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62414	Q62414	false	1	Q62414			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62417-3	Q62417	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62424	Q62424	false	1	Q62424			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62432	Q62432	false	1	Q62432			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62523	Q62523	false	2	Q62523			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62600	Q62600	false	2	Q62600			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62725	Q62725	false	2	Q62725			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62768	Q62768	false	2	Q62768			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62824	Q62824	false	3	Q62824			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62915	Q62915	false	1	Q62915			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q62936	Q62936	false	1	Q62936			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q63158	Q63158	false	1	A6KDM5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q63210	Q63210	false	1	Q63210			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q63666	Q63666	false	1	Q63666			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q63912	Q63912	false	2	Q63912			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q64008	Q64008	false	1	Q64008			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q64092	Q64092	false	1	Q64092			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q64289	Q64289	false	1	Q64289			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q64343	Q64343	false	1	Q64343			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q64701	Q64701	false	1	Q64701			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q64704	Q64704	false	5	Q64704			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q64729	Q64729	false	2	Q64729			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q66100	Q66100	false	1	Q66100			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q66H76	Q66H76	false	1	Q66H76			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q66HA7	Q66HA7	false	2	Q66HA7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q66T02	Q66T02	false	2	Q66T02			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q68396	Q68396	false	13	Q68396			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q68CL8	Q68CL8	false	1	Q68CL8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6DQH2	Q6DQH2	false	4	Q6DQH2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6I6G8	Q6I6G8	false	1	Q6I6G8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6NXK8	Q6NXK8	false	1	Q6NXK8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6PDY0	Q6PDY0	false	2	Q6PDY0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6PER3	Q6PER3	false	1	Q6PER3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6PFX9	Q6PFX9	false	1	Q6PFX9			excluded	no_human_target_in_pinned_release
