pair_id,uniprot_a,uniprot_b,label,evidence_class,complex_group_id,pair_status,exclusion_reason
HUMAN_Q9BSW7_Q9NRD5,Q9BSW7,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BSW7_Q9NYA3,Q9BSW7,Q9NYA3,1,direct_positive,,eligible,
HUMAN_Q9BSW7_Q9UGI0,Q9BSW7,Q9UGI0,1,direct_positive,,eligible,
HUMAN_Q9BSW7_Q9UJV3,Q9BSW7,Q9UJV3,1,direct_positive,,eligible,
HUMAN_Q9BSW7_Q9UK45,Q9BSW7,Q9UK45,1,direct_positive,,eligible,
HUMAN_Q9BSW7_Q9Y250,Q9BSW7,Q9Y250,1,direct_positive,,eligible,
HUMAN_Q9BSW7_Q9Y2B5,Q9BSW7,Q9Y2B5,1,direct_positive,,eligible,
HUMAN_Q9BSW7_Q9Y2V7,Q9BSW7,Q9Y2V7,1,direct_positive,,eligible,
HUMAN_Q9BSW7_Q9Y6D9,Q9BSW7,Q9Y6D9,1,direct_positive,,eligible,
HUMAN_Q9BSY9_Q9BT49,Q9BSY9,Q9BT49,1,direct_positive,,eligible,
HUMAN_Q9BSY9_Q9HB07,Q9BSY9,Q9HB07,1,direct_positive,,eligible,
HUMAN_Q9BSY9_Q9NS98,Q9BSY9,Q9NS98,1,direct_positive,,eligible,
HUMAN_Q9BSY9_Q9UMS0,Q9BSY9,Q9UMS0,1,direct_positive,,eligible,
HUMAN_Q9BSY9_Q9Y371,Q9BSY9,Q9Y371,1,direct_positive,,eligible,
HUMAN_Q9BT04_Q9BU20,Q9BT04,Q9BU20,1,direct_positive,,eligible,
HUMAN_Q9BT17_Q9NRD5,Q9BT17,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BT25_Q9H7Z3,Q9BT25,Q9H7Z3,1,direct_positive,,eligible,
HUMAN_Q9BT25_Q9Y5B8,Q9BT25,Q9Y5B8,1,direct_positive,,eligible,
HUMAN_Q9BT30_Q9H1P6,Q9BT30,Q9H1P6,1,direct_positive,,eligible,
HUMAN_Q9BT40_Q9UBN6,Q9BT40,Q9UBN6,1,direct_positive,,eligible,
HUMAN_Q9BT40_Q9Y3E0,Q9BT40,Q9Y3E0,1,direct_positive,,eligible,
HUMAN_Q9BT43_Q9BUI4,Q9BT43,Q9BUI4,1,direct_positive,,eligible,
HUMAN_Q9BT49_Q9BT49,Q9BT49,Q9BT49,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BT49_Q9BYP8,Q9BT49,Q9BYP8,1,direct_positive,,eligible,
HUMAN_Q9BT49_Q9H0R8,Q9BT49,Q9H0R8,1,direct_positive,,eligible,
HUMAN_Q9BT49_Q9NRD5,Q9BT49,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BT49_Q9UBB9,Q9BT49,Q9UBB9,1,direct_positive,,eligible,
HUMAN_Q9BT49_Q9UGI0,Q9BT49,Q9UGI0,1,direct_positive,,eligible,
HUMAN_Q9BT49_Q9UJV3,Q9BT49,Q9UJV3,1,direct_positive,,eligible,
HUMAN_Q9BT49_Q9UL42,Q9BT49,Q9UL42,1,direct_positive,,eligible,
HUMAN_Q9BT78_Q9Y5F1,Q9BT78,Q9Y5F1,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9BVN2,Q9BT92,Q9BVN2,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9BYV2,Q9BT92,Q9BYV2,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9HAZ2,Q9BT92,Q9HAZ2,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9NPF5,Q9BT92,Q9NPF5,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9NRA8,Q9BT92,Q9NRA8,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9NYK6,Q9BT92,Q9NYK6,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9NZC7,Q9BT92,Q9NZC7,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9NZV7,Q9BT92,Q9NZV7,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9UHB4,Q9BT92,Q9UHB4,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9UJ41,Q9BT92,Q9UJ41,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9UKT9,Q9BT92,Q9UKT9,1,direct_positive,,eligible,
HUMAN_Q9BT92_Q9Y5B8,Q9BT92,Q9Y5B8,1,direct_positive,,eligible,
HUMAN_Q9BTA9_Q9P0W2,Q9BTA9,Q9P0W2,1,direct_positive,,eligible,
HUMAN_Q9BTA9_Q9UBB9,Q9BTA9,Q9UBB9,1,direct_positive,,eligible,
HUMAN_Q9BTD3_Q9H6H4,Q9BTD3,Q9H6H4,1,direct_positive,,eligible,
HUMAN_Q9BTD3_Q9NUH8,Q9BTD3,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BTD3_Q9Y320,Q9BTD3,Q9Y320,1,direct_positive,,eligible,
HUMAN_Q9BTE3_Q9NRG1,Q9BTE3,Q9NRG1,1,direct_positive,,eligible,
HUMAN_Q9BTE3_Q9UIY3,Q9BTE3,Q9UIY3,1,direct_positive,,eligible,
HUMAN_Q9BTE6_Q9H8W5,Q9BTE6,Q9H8W5,1,direct_positive,,eligible,
HUMAN_Q9BTE7_Q9NRD5,Q9BTE7,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BTL3_Q9BXF9,Q9BTL3,Q9BXF9,1,direct_positive,,eligible,
HUMAN_Q9BTL3_Q9NP55,Q9BTL3,Q9NP55,1,direct_positive,,eligible,
HUMAN_Q9BTL3_Q9NRQ2,Q9BTL3,Q9NRQ2,1,direct_positive,,eligible,
HUMAN_Q9BTL3_Q9NZC7,Q9BTL3,Q9NZC7,1,direct_positive,,eligible,
HUMAN_Q9BTL3_Q9ULX6,Q9BTL3,Q9ULX6,1,direct_positive,,eligible,
HUMAN_Q9BTL3_Q9Y5V3,Q9BTL3,Q9Y5V3,1,direct_positive,,eligible,
HUMAN_Q9BTT4_Q9H8W5,Q9BTT4,Q9H8W5,1,direct_positive,,eligible,
HUMAN_Q9BTT4_Q9NYB9,Q9BTT4,Q9NYB9,1,direct_positive,,eligible,
HUMAN_Q9BTV4_Q9H7V2,Q9BTV4,Q9H7V2,1,direct_positive,,eligible,
HUMAN_Q9BTV4_Q9UHP3,Q9BTV4,Q9UHP3,1,direct_positive,,eligible,
HUMAN_Q9BTV4_Q9Y5K3,Q9BTV4,Q9Y5K3,1,direct_positive,,eligible,
HUMAN_Q9BTX3_Q9H6H4,Q9BTX3,Q9H6H4,1,direct_positive,,eligible,
HUMAN_Q9BTX3_Q9NY72,Q9BTX3,Q9NY72,1,direct_positive,,eligible,
HUMAN_Q9BTX3_Q9NZD1,Q9BTX3,Q9NZD1,1,direct_positive,,eligible,
HUMAN_Q9BTX3_Q9NZD8,Q9BTX3,Q9NZD8,1,direct_positive,,eligible,
HUMAN_Q9BTX3_Q9UHI5,Q9BTX3,Q9UHI5,1,direct_positive,,eligible,
HUMAN_Q9BTX3_Q9ULP0,Q9BTX3,Q9ULP0,1,direct_positive,,eligible,
HUMAN_Q9BTX3_Q9Y320,Q9BTX3,Q9Y320,1,direct_positive,,eligible,
HUMAN_Q9BU61_Q9NPB3,Q9BU61,Q9NPB3,1,direct_positive,,eligible,
HUMAN_Q9BU61_Q9NTX7,Q9BU61,Q9NTX7,1,direct_positive,,eligible,
HUMAN_Q9BU61_Q9P032,Q9BU61,Q9P032,1,direct_positive,,eligible,
HUMAN_Q9BU64_Q9UHG0,Q9BU64,Q9UHG0,1,direct_positive,,eligible,
HUMAN_Q9BU70_Q9H0A9,Q9BU70,Q9H0A9,1,direct_positive,,eligible,
HUMAN_Q9BU76_Q9BYV2,Q9BU76,Q9BYV2,1,direct_positive,,eligible,
HUMAN_Q9BU76_Q9H190,Q9BU76,Q9H190,1,direct_positive,,eligible,
HUMAN_Q9BU76_Q9H8W4,Q9BU76,Q9H8W4,1,direct_positive,,eligible,
HUMAN_Q9BU76_Q9NRD5,Q9BU76,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BU76_Q9NVV9,Q9BU76,Q9NVV9,1,direct_positive,,eligible,
HUMAN_Q9BU76_Q9UGI0,Q9BU76,Q9UGI0,1,direct_positive,,eligible,
HUMAN_Q9BU76_Q9UJV3,Q9BU76,Q9UJV3,1,direct_positive,,eligible,
HUMAN_Q9BU76_Q9UK58,Q9BU76,Q9UK58,1,direct_positive,,eligible,
HUMAN_Q9BU76_Q9Y388,Q9BU76,Q9Y388,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9BY50,Q9BU79,Q9BY50,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9GZR5,Q9BU79,Q9GZR5,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9H2K0,Q9BU79,Q9H2K0,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9H400,Q9BU79,Q9H400,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9NPR9,Q9BU79,Q9NPR9,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9NR31,Q9BU79,Q9NR31,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9NUH8,Q9BU79,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9NY72,Q9BU79,Q9NY72,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9NYP7,Q9BU79,Q9NYP7,1,direct_positive,,eligible,
HUMAN_Q9BU79_Q9Y282,Q9BU79,Q9Y282,1,direct_positive,,eligible,
HUMAN_Q9BUB7_Q9UBY5,Q9BUB7,Q9UBY5,1,direct_positive,,eligible,
HUMAN_Q9BUD6_Q9H8W4,Q9BUD6,Q9H8W4,1,direct_positive,,eligible,
HUMAN_Q9BUE0_Q9H944,Q9BUE0,Q9H944,1,direct_positive,,eligible,
HUMAN_Q9BUE0_Q9HCM9,Q9BUE0,Q9HCM9,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9BWH2,Q9BUF7,Q9BWH2,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9BXK5,Q9BUF7,Q9BXK5,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9H0R3,Q9BUF7,Q9H0R3,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9NSU2,Q9BUF7,Q9NSU2,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9NUM3,Q9BUF7,Q9NUM3,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9NZ01,Q9BUF7,Q9NZ01,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9NZ42,Q9BUF7,Q9NZ42,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9UEU0,Q9BUF7,Q9UEU0,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9UI14,Q9BUF7,Q9UI14,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9Y342,Q9BUF7,Q9Y342,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9Y5Z9,Q9BUF7,Q9Y5Z9,1,direct_positive,,eligible,
HUMAN_Q9BUF7_Q9Y6X1,Q9BUF7,Q9Y6X1,1,direct_positive,,eligible,
HUMAN_Q9BUG6_Q9UMS0,Q9BUG6,Q9UMS0,1,direct_positive,,eligible,
HUMAN_Q9BUH8_Q9BUZ4,Q9BUH8,Q9BUZ4,1,direct_positive,,eligible,
HUMAN_Q9BUH8_Q9BVG8,Q9BUH8,Q9BVG8,1,direct_positive,,eligible,
HUMAN_Q9BUH8_Q9P2F9,Q9BUH8,Q9P2F9,1,direct_positive,,eligible,
HUMAN_Q9BUH8_Q9UJX2,Q9BUH8,Q9UJX2,1,direct_positive,,eligible,
HUMAN_Q9BUH8_Q9Y2P0,Q9BUH8,Q9Y2P0,1,direct_positive,,eligible,
HUMAN_Q9BUI4_Q9C0F1,Q9BUI4,Q9C0F1,1,direct_positive,,eligible,
HUMAN_Q9BUI4_Q9H079,Q9BUI4,Q9H079,1,direct_positive,,eligible,
HUMAN_Q9BUI4_Q9H0I2,Q9BUI4,Q9H0I2,1,direct_positive,,eligible,
HUMAN_Q9BUI4_Q9H8Y1,Q9BUI4,Q9H8Y1,1,direct_positive,,eligible,
HUMAN_Q9BUI4_Q9HAZ2,Q9BUI4,Q9HAZ2,1,direct_positive,,eligible,
HUMAN_Q9BUI4_Q9NRD5,Q9BUI4,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BUI4_Q9NRI5,Q9BUI4,Q9NRI5,1,direct_positive,,eligible,
HUMAN_Q9BUI4_Q9NZQ3,Q9BUI4,Q9NZQ3,1,direct_positive,,eligible,
HUMAN_Q9BUI4_Q9Y250,Q9BUI4,Q9Y250,1,direct_positive,,eligible,
HUMAN_Q9BUL8_Q9P289,Q9BUL8,Q9P289,1,direct_positive,,eligible,
HUMAN_Q9BUL8_Q9UPX6,Q9BUL8,Q9UPX6,1,direct_positive,,eligible,
HUMAN_Q9BUL8_Q9Y285,Q9BUL8,Q9Y285,1,direct_positive,,eligible,
HUMAN_Q9BUL8_Q9Y6E0,Q9BUL8,Q9Y6E0,1,direct_positive,,eligible,
HUMAN_Q9BUL9_Q9BYV9,Q9BUL9,Q9BYV9,1,direct_positive,,eligible,
HUMAN_Q9BUL9_Q9NR12,Q9BUL9,Q9NR12,1,direct_positive,,eligible,
HUMAN_Q9BUL9_Q9NRD5,Q9BUL9,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BUL9_Q9NYB9,Q9BUL9,Q9NYB9,1,direct_positive,,eligible,
HUMAN_Q9BUN5_Q9BWG6,Q9BUN5,Q9BWG6,1,direct_positive,,eligible,
HUMAN_Q9BUN5_Q9BZL1,Q9BUN5,Q9BZL1,1,direct_positive,,eligible,
HUMAN_Q9BUN5_Q9H0I2,Q9BUN5,Q9H0I2,1,direct_positive,,eligible,
HUMAN_Q9BUN5_Q9H6L4,Q9BUN5,Q9H6L4,1,direct_positive,,eligible,
HUMAN_Q9BUN8_Q9H5X1,Q9BUN8,Q9H5X1,1,direct_positive,,eligible,
HUMAN_Q9BUN8_Q9H6H4,Q9BUN8,Q9H6H4,1,direct_positive,,eligible,
HUMAN_Q9BUN8_Q9NY72,Q9BUN8,Q9NY72,1,direct_positive,,eligible,
HUMAN_Q9BUN8_Q9UHI5,Q9BUN8,Q9UHI5,1,direct_positive,,eligible,
HUMAN_Q9BUN8_Q9Y320,Q9BUN8,Q9Y320,1,direct_positive,,eligible,
HUMAN_Q9BUN8_Q9Y385,Q9BUN8,Q9Y385,1,direct_positive,,eligible,
HUMAN_Q9BUP3_Q9H2K0,Q9BUP3,Q9H2K0,1,direct_positive,,eligible,
HUMAN_Q9BUP3_Q9H6H4,Q9BUP3,Q9H6H4,1,direct_positive,,eligible,
HUMAN_Q9BUP3_Q9HDC5,Q9BUP3,Q9HDC5,1,direct_positive,,eligible,
HUMAN_Q9BUP3_Q9NQG6,Q9BUP3,Q9NQG6,1,direct_positive,,eligible,
HUMAN_Q9BUP3_Q9UKF7,Q9BUP3,Q9UKF7,1,direct_positive,,eligible,
HUMAN_Q9BUP3_Q9Y320,Q9BUP3,Q9Y320,1,direct_positive,,eligible,
HUMAN_Q9BUP3_Q9Y371,Q9BUP3,Q9Y371,1,direct_positive,,eligible,
HUMAN_Q9BUV0_Q9UK58,Q9BUV0,Q9UK58,1,direct_positive,,eligible,
HUMAN_Q9BUW7_Q9Y5K8,Q9BUW7,Q9Y5K8,1,direct_positive,,eligible,
HUMAN_Q9BUY5_Q9H0I2,Q9BUY5,Q9H0I2,1,direct_positive,,eligible,
HUMAN_Q9BUY5_Q9H257,Q9BUY5,Q9H257,1,direct_positive,,eligible,
HUMAN_Q9BUY5_Q9H4E5,Q9BUY5,Q9H4E5,1,direct_positive,,eligible,
HUMAN_Q9BUY5_Q9H6L4,Q9BUY5,Q9H6L4,1,direct_positive,,eligible,
HUMAN_Q9BUY5_Q9HBI0,Q9BUY5,Q9HBI0,1,direct_positive,,eligible,
HUMAN_Q9BUY5_Q9UI47,Q9BUY5,Q9UI47,1,direct_positive,,eligible,
HUMAN_Q9BUY5_Q9Y3S2,Q9BUY5,Q9Y3S2,1,direct_positive,,eligible,
HUMAN_Q9BUY7_Q9UJ68,Q9BUY7,Q9UJ68,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9BUZ4,Q9BUZ4,Q9BUZ4,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BUZ4_Q9BYV9,Q9BUZ4,Q9BYV9,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9C0D7,Q9BUZ4,Q9C0D7,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9H1A7,Q9BUZ4,Q9H1A7,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9HCK0,Q9BUZ4,Q9HCK0,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9NP66,Q9BUZ4,Q9NP66,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9NRD5,Q9BUZ4,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9NRI5,Q9BUZ4,Q9NRI5,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9NSD4,Q9BUZ4,Q9NSD4,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9NYA3,Q9BUZ4,Q9NYA3,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9P0N9,Q9BUZ4,Q9P0N9,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9P0T4,Q9BUZ4,Q9P0T4,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9P2A4,Q9BUZ4,Q9P2A4,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9UBP5,Q9BUZ4,Q9UBP5,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9UGI0,Q9BUZ4,Q9UGI0,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9UHD9,Q9BUZ4,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9UJ78,Q9BUZ4,Q9UJ78,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9UPG8,Q9BUZ4,Q9UPG8,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9Y2P0,Q9BUZ4,Q9Y2P0,1,direct_positive,,eligible,
HUMAN_Q9BUZ4_Q9Y4B4,Q9BUZ4,Q9Y4B4,1,direct_positive,,eligible,
HUMAN_Q9BV19_Q9BV19,Q9BV19,Q9BV19,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BV19_Q9P2M1,Q9BV19,Q9P2M1,1,direct_positive,,eligible,
HUMAN_Q9BV20_Q9BV20,Q9BV20,Q9BV20,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BV20_Q9H8W4,Q9BV20,Q9H8W4,1,direct_positive,,eligible,
HUMAN_Q9BV20_Q9NRD5,Q9BV20,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BV20_Q9Y2V7,Q9BV20,Q9Y2V7,1,direct_positive,,eligible,
HUMAN_Q9BV23_Q9NYZ1,Q9BV23,Q9NYZ1,1,direct_positive,,eligible,
HUMAN_Q9BV23_Q9Y3D6,Q9BV23,Q9Y3D6,1,direct_positive,,eligible,
HUMAN_Q9BV36_Q9UL45,Q9BV36,Q9UL45,1,direct_positive,,eligible,
HUMAN_Q9BV44_Q9UI30,Q9BV44,Q9UI30,1,direct_positive,,eligible,
HUMAN_Q9BV47_Q9BWT7,Q9BV47,Q9BWT7,1,direct_positive,,eligible,
HUMAN_Q9BV57_Q9UKG1,Q9BV57,Q9UKG1,1,direct_positive,,eligible,
HUMAN_Q9BV68_Q9Y2X8,Q9BV68,Q9Y2X8,1,direct_positive,,eligible,
HUMAN_Q9BV81_Q9NP94,Q9BV81,Q9NP94,1,direct_positive,,eligible,
HUMAN_Q9BV81_Q9NUH8,Q9BV81,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BV81_Q9Y282,Q9BV81,Q9Y282,1,direct_positive,,eligible,
HUMAN_Q9BV99_Q9H0I2,Q9BV99,Q9H0I2,1,direct_positive,,eligible,
HUMAN_Q9BVC6_Q9H2K0,Q9BVC6,Q9H2K0,1,direct_positive,,eligible,
HUMAN_Q9BVC6_Q9NR31,Q9BVC6,Q9NR31,1,direct_positive,,eligible,
HUMAN_Q9BVC6_Q9Y282,Q9BVC6,Q9Y282,1,direct_positive,,eligible,
HUMAN_Q9BVG3_Q9BVG3,Q9BVG3,Q9BVG3,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BVG3_Q9NQT4,Q9BVG3,Q9NQT4,1,direct_positive,,eligible,
HUMAN_Q9BVG3_Q9NVQ4,Q9BVG3,Q9NVQ4,1,direct_positive,,eligible,
HUMAN_Q9BVG3_Q9P0N9,Q9BVG3,Q9P0N9,1,direct_positive,,eligible,
HUMAN_Q9BVG3_Q9Y2X8,Q9BVG3,Q9Y2X8,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9BVG8,Q9BVG8,Q9BVG8,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BVG8_Q9BWG6,Q9BVG8,Q9BWG6,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9BYV2,Q9BVG8,Q9BYV2,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9H0A9,Q9BVG8,Q9H0A9,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9H0I2,Q9BVG8,Q9H0I2,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9H257,Q9BVG8,Q9H257,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9H8Y8,Q9BVG8,Q9H8Y8,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9HC52,Q9BVG8,Q9HC52,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NP66,Q9BVG8,Q9NP66,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NPJ6,Q9BVG8,Q9NPJ6,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NQX0,Q9BVG8,Q9NQX0,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NRI5,Q9BVG8,Q9NRI5,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NU19,Q9BVG8,Q9NU19,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NVL8,Q9BVG8,Q9NVL8,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NW38,Q9BVG8,Q9NW38,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NWS9,Q9BVG8,Q9NWS9,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NX04,Q9BVG8,Q9NX04,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NYB9,Q9BVG8,Q9NYB9,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9NZ72,Q9BVG8,Q9NZ72,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9P2A4,Q9BVG8,Q9P2A4,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UBB9,Q9BVG8,Q9UBB9,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UGI0,Q9BVG8,Q9UGI0,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UHP6,Q9BVG8,Q9UHP6,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UIL1,Q9BVG8,Q9UIL1,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UJV3,Q9BVG8,Q9UJV3,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UJW8,Q9BVG8,Q9UJW8,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UKT9,Q9BVG8,Q9UKT9,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UM82,Q9BVG8,Q9UM82,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UPT5,Q9BVG8,Q9UPT5,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9UPY6,Q9BVG8,Q9UPY6,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9Y250,Q9BVG8,Q9Y250,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9Y2D8,Q9BVG8,Q9Y2D8,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9Y2P0,Q9BVG8,Q9Y2P0,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9Y2T1,Q9BVG8,Q9Y2T1,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9Y4B4,Q9BVG8,Q9Y4B4,1,direct_positive,,eligible,
HUMAN_Q9BVG8_Q9Y605,Q9BVG8,Q9Y605,1,direct_positive,,eligible,
HUMAN_Q9BVI4_Q9C0E8,Q9BVI4,Q9C0E8,1,direct_positive,,eligible,
HUMAN_Q9BVI4_Q9NRD5,Q9BVI4,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BVI4_Q9UHD9,Q9BVI4,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BVJ7_Q9H503,Q9BVJ7,Q9H503,1,direct_positive,,eligible,
HUMAN_Q9BVJ7_Q9NWX5,Q9BVJ7,Q9NWX5,1,direct_positive,,eligible,
HUMAN_Q9BVJ7_Q9UL46,Q9BVJ7,Q9UL46,1,direct_positive,,eligible,
HUMAN_Q9BVK2_Q9NR31,Q9BVK2,Q9NR31,1,direct_positive,,eligible,
HUMAN_Q9BVK6_Q9H2L4,Q9BVK6,Q9H2L4,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9BZJ8,Q9BVK8,Q9BZJ8,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9H2K0,Q9BVK8,Q9H2K0,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9H813,Q9BVK8,Q9H813,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9NUH8,Q9BVK8,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9NWD8,Q9BVK8,Q9NWD8,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9P2X0,Q9BVK8,Q9P2X0,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9UKG4,Q9BVK8,Q9UKG4,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9Y624,Q9BVK8,Q9Y624,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9Y666,Q9BVK8,Q9Y666,1,direct_positive,,eligible,
HUMAN_Q9BVK8_Q9Y6X5,Q9BVK8,Q9Y6X5,1,direct_positive,,eligible,
HUMAN_Q9BVL2_Q9NYP9,Q9BVL2,Q9NYP9,1,direct_positive,,eligible,
HUMAN_Q9BVL2_Q9P2A4,Q9BVL2,Q9P2A4,1,direct_positive,,eligible,
HUMAN_Q9BVL2_Q9UHD9,Q9BVL2,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BVL2_Q9Y2V7,Q9BVL2,Q9Y2V7,1,direct_positive,,eligible,
HUMAN_Q9BVM2_Q9Y230,Q9BVM2,Q9Y230,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9GZV8,Q9BVN2,Q9GZV8,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9H0C1,Q9BVN2,Q9H0C1,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9NP55,Q9BVN2,Q9NP55,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9NP66,Q9BVN2,Q9NP66,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9NQL9,Q9BVN2,Q9NQL9,1,direct_positive,,eligible,
