source_database	source_version	evidence_role	namespace	raw_identifier	mapping_query_id	isoform_specific	occurrence_count	all_uniprot_targets	reviewed_human_targets	resolved_accession	resolution_status	resolution_reason
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171097	ENSG00000171097	false	3	A0ACI8QKD0;A0ACI8QKG9;A0ACI8VA67;A0ACI8VA92;A0ACI8VDF5;A0ACI8VEA2;J3KQH8;Q16773;Q5T276;Q5T277;Q5T278	Q16773	Q16773	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171133	ENSG00000171133	false	2	A0A494BX18;Q8NGT1	Q8NGT1	Q8NGT1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171180	ENSG00000171180	false	3	Q96R27	Q96R27	Q96R27	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171195	ENSG00000171195	false	6	D6RHX1;Q8TAX7	Q8TAX7	Q8TAX7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171204	ENSG00000171204	false	3	E9PJQ6;E9PKZ7;E9PKZ9;H0YD74;H0YEG5;Q8IUX1	Q8IUX1	Q8IUX1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171224	ENSG00000171224	false	2	Q5VVH9;Q96D05	Q96D05	Q96D05	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171295	ENSG00000171295	false	6	C9J3D9;C9JG89;C9JV94;K7EJ55;Q8IYI8	Q8IYI8	Q8IYI8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171360	ENSG00000171360	false	2	O76015	O76015	O76015	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171401	ENSG00000171401	false	3	A0ACI8VL52;K7EMD9;K7EMJ2;K7EQH6;K7ERE3;P13646	P13646	P13646	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171402	ENSG00000171402	false	2	Q8WTP9	Q8WTP9	Q8WTP9	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171522	ENSG00000171522	false	3	A0ACI8VDY2;P35408	P35408	P35408	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171564	ENSG00000171564	false	3	A0ACI8R0S8;A0ACI8RA68;A0ACI8RFX0;A0ACI8RJE9;A0ACI8RVZ9;A0ACI8S7E7;A0ACI8S821;A0ACI8SD32;A0ACI8SGZ4;D6REL8;F8W6P4;P02675	P02675	P02675	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171631	ENSG00000171631	false	6	A0A7P0TA46;F5GX90;F5GYF3;F5H7H9;Q15077	Q15077	Q15077	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171772	ENSG00000171772	false	3	A0A0A0MT28;A0A0B4J1R9;A0ACI8PFZ8;A0ACI8PUJ9;A0ACI8QBZ6;A0ACI8QNK6;A0ACI8QWL3;Q8N0S2	Q8N0S2	Q8N0S2	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171819	ENSG00000171819	false	3	O43827	O43827	O43827	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171824	ENSG00000171824	false	2	A0ACI8PLP7;A0ACI8QJD6;A0ACI8R524;A0ACI8T1X0;A0ACI8T1X1;A0ACI8T1X4;A0ACI8T1Y6;A0ACI8T200;A0ACI8T216;A0ACI8T221;A0ACI8VLP7;A0ACI8VLR3;A0ACI8VLR7;A0ACI8VLZ4;K7EJ37;Q01780	Q01780	Q01780	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000171962	ENSG00000171962	false	2	A0ACI8Q8A6;A0ACI8R8Q8;A0ACI8RIJ1;A0ACI8RL16;A0ACI8UGF2;A0ACI8UH11;A0ACI8UHM4;J3KRB8;J3KRN8;J3QR90;J3QRC9;J3QRH8;J3QS14;J3QSG4;K7EJT6;Q9H069	Q9H069	Q9H069	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000172215	ENSG00000172215	false	2	O00574	O00574	O00574	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000172375	ENSG00000172375	false	1	A0ACI8PF27;A0ACI8PSH2;A0ACI8QD28;A0ACI8QL50;A0ACI8QLI9;A0ACI8R4G1;A0ACI8RME8;A0ACI8RWA2;A0ACI8TZL9;A0ACI8UBA3;A0ACI8UBA7;A0ACI8UBA9;A0ACI8UBB9;E9PK05;O14523	O14523	O14523	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000172531	ENSG00000172531	false	5	A0A7I2V4F7;A0ACI8QLL8;A0ACI8RN03;A0ACI8RUQ6;A0ACI8S3F4;A0ACI8SC77;A0ACI8SFK8;A0ACI8TJU9;A0ACI8TJV4;A0ACI8TJW5;A0ACI8TJX0;A0ACI8TK18;E9PMD7;P62136	P62136	P62136	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000172578	ENSG00000172578	false	6	A0A0C4DGF2;Q8WZ60	Q8WZ60	Q8WZ60	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000172725	ENSG00000172725	false	3	A0A087WW53;A0ACI8QWT7;A0ACI8RH29;A0ACI8SC49;A0ACI8SX31;A0ACI8SXB1;A0ACI8SXJ2;A0ACI8SXP1;A0ACI8UVF7;A0ACI8UVG6;A0ACI8UVG9;F5H0D2;F5H390;Q9BR76	Q9BR76	Q9BR76	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000172845	ENSG00000172845	false	3	A0A494C070;A0A494C0Z6;A0A494C1G8;H0Y6K5;H0Y7L6;Q02447	Q02447	Q02447	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000173163	ENSG00000173163	false	3	A0ACI8QZ51;A0ACI8S2C3;H0Y7J4;H7C169;H7C377;Q8N668	Q8N668	Q8N668	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000173226	ENSG00000173226	false	3	A0ACI8T721;A0ACI8T790;A0ACI8VH34;A0ACI8VH95;C9J6Z7;C9JVC4;C9JXD7;Q15051	Q15051	Q15051	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000173421	ENSG00000173421	false	2	Q8IYA8	Q8IYA8	Q8IYA8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000173480	ENSG00000173480	false	2	M0QXH9;M0R0M6;M0R0V5;M0R178;M0R230;M0R267;Q8TAU3	Q8TAU3	Q8TAU3	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000173821	ENSG00000173821	false	2	A0A0A0MTC1;A0A0A0MTR7;I3L3H9;Q63HN8	Q63HN8	Q63HN8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000174059	ENSG00000174059	false	3	A0ACI8V9G4;A0ACI8VCB7;P28906;Q5JTA5	P28906	P28906	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000174125	ENSG00000174125	false	3	D6RA99;D6RAP2;D6RCE8;D6RF68;Q15399	Q15399	Q15399	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000174165	ENSG00000174165	false	3	E9PI61;E9PLR9;Q6UX98	Q6UX98	Q6UX98	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000174547	ENSG00000174547	false	4	A0ACI8RA56;A0ACI8S0W5;A0ACI8STC2;A0ACI8STC4;A0ACI8STJ7;A0ACI8STJ8;A0ACI8U8F5;E9PQB6;H0YCD5;Q9Y3B7	Q9Y3B7	Q9Y3B7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000174808	ENSG00000174808	false	6	A0ACI8UN97;H0Y8Q5;P35070	P35070	P35070	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000175018	ENSG00000175018	false	1	E9PJL2;E9PR91;Q5VZQ5	Q5VZQ5	Q5VZQ5	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000175029	ENSG00000175029	false	2	A0A087WYL1;A0ACI8S335;A0ACI8TE58;P56545	P56545	P56545	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000175063	ENSG00000175063	false	4	A0A087WVK1;A0A0A0MSE8;A0ACI8TRQ9;A0ACI8TRV6;A0ACI8TSJ6;K4DI81;O00762	O00762	O00762	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000175097	ENSG00000175097	false	3	E9PPU5;E9PQB9;P55895	P55895	P55895	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000175329	ENSG00000175329	false	2	A0ACI8RTH3;A0ACI8UZ60;Q2M1V0	Q2M1V0	Q2M1V0	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000175390	ENSG00000175390	false	2	A0A1W2PP79;A0A7I2V4S2;A0A7I2YQA0;A0ACI8SZU8;A0ACI8SZV0;A0ACI8SZW1;A0ACI8SZY8;E9PQV8;H0YDT6;O00303	O00303	O00303	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000175895	ENSG00000175895	false	3	Q9H8W4	Q9H8W4	Q9H8W4	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000176020	ENSG00000176020	false	2	Q86WK7	Q86WK7	Q86WK7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000176153	ENSG00000176153	false	5	G3V323;G3V4J6;H0YJK8;P18283	P18283	P18283	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000176170	ENSG00000176170	false	3	A0ACI8QBI8;A0ACI8SDI1;K7EJ32;K7EMA4;Q9NYA1	Q9NYA1	Q9NYA1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000176723	ENSG00000176723	false	2	H3BQN5;Q8N446	Q8N446	Q8N446	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000176945	ENSG00000176945	false	3	A0ACI8PMK0;C9JJE7;H7C102;Q8N307	Q8N307	Q8N307	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000177542	ENSG00000177542	false	2	A0A0A6YYN8;A0A0D9SEI9;A0A0D9SFA8;A0A0D9SFE1;A0A0D9SG84;A0ACI8RVA5;A0ACI8TXP3;A0ACI8UKK1;A0ACI8UKV0;E9PI74;E9PJH7;E9PJY0;E9PQ36;E9PS95;K4DIA2;K4DIA8;K4DIB0;K4DIB3;K4DIB4;K4DIB6;K4DIB8;Q9H936	Q9H936	Q9H936	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000177565	ENSG00000177565	false	1	A0A0D9SEW5;A0A0D9SF25;A0A0D9SF63;A0A0D9SFI2;A0A1B0GUU2;A0A1B0GVH3;A0ACI8S5L5;A0ACI8VRA0;C9IYU9;C9J3H2;C9J7E1;C9J903;C9JBN1;C9JCK0;C9JCW4;C9JEC9;C9JLJ1;C9JTW8;Q9BZK7	Q9BZK7	Q9BZK7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000177697	ENSG00000177697	false	9	A0ACI8QD24;A0ACI8R5G1;A0ACI8RM08;A0ACI8SYV9;A0ACI8SYW0;A0ACI8SZ22;A0ACI8SZ34;A0ACI8UDC7;A0ACI8UDE3;A0ACI8UDG2;E9PJC8;E9PJE8;E9PK37;E9PLZ6;E9PMR4;E9PP93;E9PRJ3;E9PSA1;K4DIA7;K4DIB7;P48509	P48509	P48509	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000178084	ENSG00000178084	false	3	Q8WXA8	Q8WXA8	Q8WXA8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000178096	ENSG00000178096	false	5	Q9Y3E2	Q9Y3E2	Q9Y3E2	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000178105	ENSG00000178105	false	2	A0A3B3ISR7;A0A8I5KPM1;A0A8I5KQZ1;A0A8I5KSH6;A0A8I5KUU7;A0A8I5KXY1;A0ACI8U374;A0ACI8U407;A0ACI8U412;E9PIF2;Q13206	Q13206	Q13206	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000178149	ENSG00000178149	false	2	A0A096LNZ3;A0ACI8PQU4;A0ACI8PSU9;A0ACI8ST21;A0ACI8ST43;A0ACI8VJA5;A0ACI8VJK0;A0ACI8VMY4;A0ACI8VNC6;C9JA38;C9JJG6;H7C0T8;Q5D0E6	Q5D0E6	Q5D0E6	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000178773	ENSG00000178773	false	3	A0ACI8PAU3;A0ACI8TV01;A0ACI8TV14;A0ACI8TWI0;A0ACI8UVF4;E9PJ31;H0YE30;H0YEH8;H3BP03;Q9UBL6	Q9UBL6	Q9UBL6	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000179021	ENSG00000179021	false	2	A0ACI8QJ37;A0ACI8RTA5;E9PFZ1;Q5JPI3	Q5JPI3	Q5JPI3	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000180198	ENSG00000180198	false	6	A0ACI8QUG7;A0ACI8RSS3;A0ACI8S699;A0ACI8SGJ2;A0ACI8THR8;A0ACI8THS6;A0ACI8THU2;A0ACI8TJ58;A0ACI8TJI3;A0ACI8TJM4;A0ACI8TJU2;A0ACI8UQ88;A0ACI8UQC8;C9J3R0;C9JMJ4;C9JQZ4;C9JRH2;C9JW69;M0R1Q8;P18754	P18754	P18754	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000180259	ENSG00000180259	false	3				quarantine	unmapped_in_pinned_uniprot_release
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000180353	ENSG00000180353	false	3	A0ACI8RZS4;A0ACI8SAF5;A0ACI8SHD9;A0ACI8TJF2;A0ACI8VCH6;E7EVW7;F8WDD5;F8WEZ6;P14317	P14317	P14317	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000180354	ENSG00000180354	false	8	C9JBT1;Q8N3F0	Q8N3F0	Q8N3F0	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000180448	ENSG00000180448	false	2	A0A087X1A3;A0ACI8Q5T4;A0ACI8QPC4;A0ACI8QVV1;A0ACI8S312;A0ACI8S6G8;A0ACI8V9F8;F5H1R4;K7EM55;K7EM85;K7EQA4;K7ES92;K7ES98;Q92619	Q92619	Q92619	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000181135	ENSG00000181135	false	2	A0A2R8YE36;A0ACI8VMJ8;E9PHZ0;E9PJ46;E9PKX4;E9PNV7;E9PP66;E9PPS7;E9PQ20;E9PS67;Q96C28	Q96C28	Q96C28	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000181315	ENSG00000181315	false	2	C9JP13;Q6U7Q0	Q6U7Q0	Q6U7Q0	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000181378	ENSG00000181378	false	2	C9JIV0;C9JLP9;C9JVA0;H7C0B4;Q49A14;Q6ZU64	Q6ZU64	Q6ZU64	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000181544	ENSG00000181544	false	2	A0A2R8YDV8;A0A8Q3SIN2;A0A8Q3SJA8;A0A8Q3WL55;A0A8Q3WL61;A0A8Q3WL66;A0A8Q3WLR5;A0ACI8SXB9;C9J5X9;Q8NB91	Q8NB91	Q8NB91	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000181773	ENSG00000181773	false	2	P46089	P46089	P46089	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000182287	ENSG00000182287	false	5	A0A5F9ZHW1;A0A5F9ZHX2;A0A5F9ZI43;A6NH01;F6SFB5;H0Y673;H7BZG6;P56377	P56377	P56377	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000182389	ENSG00000182389	false	2	A0A1B0GTA9;A0A1B0GTF6;A0A1B0GTH0;A0A1B0GTK1;A0A1B0GTL1;A0A1B0GTN2;A0A1B0GTN8;A0A1B0GTP5;A0A1B0GTP6;A0A1B0GTS4;A0A1B0GTX2;A0A1B0GTX6;A0A1B0GTX8;A0A1B0GU05;A0A1B0GU07;A0A1B0GU32;A0A1B0GU42;A0A1B0GU53;A0A1B0GUI5;A0A1B0GUI8;A0A1B0GUJ7;A0A1B0GUK3;A0A1B0GUK4;A0A1B0GUM9;A0A1B0GUU5;A0A1B0GUU8;A0A1B0GUW8;A0A1B0GV16;A0A1B0GVB2;A0A1B0GVF0;A0A1B0GVG1;A0A1B0GVG9;A0A1B0GVP7;A0A1B0GVT6;A0A1B0GVU5;A0A1B0GW58;A0A1B0GW63;A0A1B0GW81;A0A1B0GWF9;A0A1B0GWG5;A0A1B0GXG0;A0A1C7CYX2;C9J224;E7EN11;H0Y476;O00305	O00305	O00305	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000182628	ENSG00000182628	false	3	A0ACI8SSZ9;J3KRW9;J3KRZ0;J3KSP0;J3KTC5;J3QKN8;J3QL03;J3QS74;Q8WVK7	Q8WVK7	Q8WVK7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000182870	ENSG00000182870	false	2	A0ACI8VCS0;A0ACI8VCS5;F5H317;F5H557;H3BM10;J3KNN1;Q9HCQ5	Q9HCQ5	Q9HCQ5	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000183010	ENSG00000183010	false	2	E2QRB3;J3KQ22;J3KSA9;J3KTA8;J3QKT3;J3QKT4;J3QL23;J3QL24;J3QL32;J3QLK9;J3QR88;J3QRZ0;P32322	P32322	P32322	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000183032	ENSG00000183032	false	5	Q9BQT8	Q9BQT8	Q9BQT8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000183044	ENSG00000183044	false	2	A0ACI8RF53;A0ACI8RZM6;A0ACI8S9Q6;H3BMJ9;H3BNQ7;H3BP74;H3BP84;H3BPW8;H3BRJ1;H3BRN4;H3BRT1;P80404	P80404	P80404	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000183072	ENSG00000183072	false	6	E5RH49;P52952	P52952	P52952	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000183077	ENSG00000183077	false	4	A0ACI8PAN3;A0ACI8PAV0;A0ACI8PB94;A0ACI8PC11;A0ACI8PEF3;A0ACI8PEL8;A0ACI8PHZ9;A0ACI8PKQ2;A0ACI8PNT5;A0ACI8PRA9;A0ACI8PWS6;A0ACI8PYE3;A0ACI8Q5K7;A0ACI8QG21;A0ACI8QGW8;A0ACI8QNV0;A0ACI8QTQ1;A0ACI8R7I9;A0ACI8RBZ8;A0ACI8RH66;A0ACI8RIK4;A0ACI8RP37;A0ACI8RT57;A0ACI8SKY3;A0ACI8VC66;K7EIX3;K7EK09;K7ELV9;K7EMI4;K7EMM5;K7EPF8;K7EQK5;Q63HM1;W4VSQ7	Q63HM1	Q63HM1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000183395	ENSG00000183395	false	4	P20382	P20382	P20382	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000183486	ENSG00000183486	false	3	A0A7P0Z4E8;A0ACI8SHX4;A0ACI8VCN6;A0ACI8VCZ0;C9J9T4;C9JEL4;C9JS04;C9JZQ9;P20592	P20592	P20592	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000183495	ENSG00000183495	false	2	A0A0A0MR70;A0A0A0MR72;A0A0A0MR80;A0A8V8TRJ5;A0ACI8TW64;Q96L91	Q96L91	Q96L91	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000183625	ENSG00000183625	false	2	F6S373;F6YDF7;P51677	P51677	P51677	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000184108	ENSG00000184108	false	2	Q8N9V2	Q8N9V2	Q8N9V2	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000184194	ENSG00000184194	false	2	J3KPD1;Q9NS66	Q9NS66	Q9NS66	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000184350	ENSG00000184350	false	2	Q86SM8	Q86SM8	Q86SM8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000184470	ENSG00000184470	false	3	A0A096LNY7;A0A096LP96;A0A096LPB7;A0A096LPD9;A0A096LPH4;A0A096LPK7;A0A0U1RQX0;A0A182DWF2;A0A182DWF3;D3YTF8;E7EWK1;Q9NNW7	Q9NNW7	Q9NNW7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000184500	ENSG00000184500	false	4	A0A3B3IRK9;A0A3B3ISJ1;A0A3B3ISQ0;A0A3B3ITZ7;A0A3B3IUA6;A0ACI8PM66;A0ACI8PX91;A0ACI8Q1F1;A0ACI8QNR8;A0ACI8QX39;A0ACI8QY29;A0ACI8R5D7;A0ACI8RAL3;A0ACI8REB3;A0ACI8RPB6;A0ACI8RUY5;A0ACI8S2P7;A0ACI8UKV8;A0ACI8UKW2;A0ACI8UL65;C9K0R0;G5E9F8;P07225	P07225	P07225	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000184787	ENSG00000184787	false	5	A0ACI8R4Q6;A0ACI8SQJ4;F8WCB9;F8WDB1;P60604	P60604	P60604	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000184900	ENSG00000184900	false	2	A0ACI8QBB3;A0ACI8QVC1;A0ACI8R152;A0ACI8S5Q7;A0ACI8TMU5;A0ACI8TN31;A8MU27;A8MUA9;P55854	P55854	P55854	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000185245	ENSG00000185245	false	6	P07359	P07359	P07359	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000185475	ENSG00000185475	false	3	A0ACI8QF43;A0ACI8QGS8;A0ACI8QZ81;A0ACI8R4Z5;A0ACI8S9X2;A0ACI8UKP1;A0ACI8UL42;A0ACI8UM32;G3V185;H0YEV1;Q7Z7N9	Q7Z7N9	Q7Z7N9	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000185640	ENSG00000185640	false	3	H0YID6;Q5XKE5	Q5XKE5	Q5XKE5	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000185650	ENSG00000185650	false	2	G3V2D5;G3V2P5;G3V515;Q07352	Q07352	Q07352	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000185787	ENSG00000185787	false	2	A0ABB0MUY0;A0ABB0MUY1;A0ABB0MV09;A0ABB0MVA6;A0ACI8PVT0;A0ACI8R8D8;A0ACI8RA47;A0ACI8S1U6;A0ACI8T782;A0ACI8T785;A0ACI8T787;A0ACI8UYG8;F8W738;H0YLJ3;H0YLV1;H0YM21;H0YMJ0;H0YMT8;H0YNE0;H0YNI8;H0YNX3;Q9UBU8	Q9UBU8	Q9UBU8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000185880	ENSG00000185880	false	2	A0AAQ5BHD2;A0AAQ5BHH2;A0AAQ5BHH4;A0ACI8VS41;H0YKB8;H0YL66;Q86WT6	Q86WT6	Q86WT6	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000185883	ENSG00000185883	false	3	H3BMY0;H3BNI4;P27449	P27449	P27449	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000185962	ENSG00000185962	false	6	Q5TA76	Q5TA76	Q5TA76	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000186340	ENSG00000186340	false	3	A0A3B3ITK0;A0A7I2V344;A0A7I2V585;A0A7I2YQ86;A0A7I2YQT6;A0ACI8TE48;A0ACI8TE87;A0ACI8TEJ4;A0ACI8VJ42;A0ACI8VJ46;P35442;Q5RI53	P35442	P35442	accepted	unique_reviewed_human_target
